distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
0,-2.57919078083221,-9.6865316158991,2.07570282572478,-6.26375702357711,NA,-4.65691201581971,5.90461778497327,-1.18716152609014,4.60600499976093,7.40143244769033,7.85318948108913,-2.60204842342798,-3.79935757390878,2.30312165470213,9.04046845937087,3.18715347128219
0,-2.55876039021309,9.58513001681244,-10.7759239648114,6.02700856637887,-0.933495067475588,-2.03420899195587,-11.0579305116703,3.22616948347475,-5.36366066497648,7.87778658207638,-9.69474102627996,11.4178047952527,NA,9.79143988158247,1.75141664678012,2.00515388086369
0,-1.21289169713247,-4.18754126160043,1.80808958775466,-4.56513425890606,2.8677517981866,3.28925378679447,0.209473927727597,-12.0105189931642,0.26439441488649,-5.54584635614994,4.82190300449168,0.875247063569704,-0.896545726483105,-7.44156256142124,-3.46209222881337,-10.5667955738708
0,-4.99223110653468,2.22989652135894,11.9356720505459,-4.84123756733386,-3.99143133268351,2.05408379973754,3.03296259681531,-7.54050951013553,12.0894996097036,-15.9500007453588,-14.7590441800945,2.45102373433584,-3.16970266371344,5.5697436754848,-5.46196032371073,-4.82720310933543
0,-2.04264675931608,-7.79130458630916,4.19839546388262,4.5662234631044,-4.85506453364331,-6.47683997094829,0.482606429474374,10.8703967007939,2.77105653202021,10.0944342543381,-5.65069554479578,-3.89408186545105,NA,5.2018624712104,-6.68392411946802,9.71489019314541
0,-3.82037091000624,-13.7326978760016,7.54865053381693,2.80255494941761,1.42371631057256,-5.16388659314241,0.53724373973303,2.50592382262538,18.0145359593986,4.27509999346739,8.78191470718687,-7.53645687251431,5.53216187046077,7.95805513888561,7.48833321537778,2.49330912038753
0,0.319193113037265,5.21151649123169,-9.06884518906033,1.94931297128754,-0.339582787770937,2.34939804663813,-3.65555900107453,-1.05595101695992,-6.656121159411,-6.53296382257861,-6.59901575435579,4.0354258360769,-9.11362660238055,5.07765753497951,-8.38668212599467,2.62928736630898
0,-2.21759838311918,9.80968632299535,-8.5948493147335,-3.19563821614497,9.73257972650456,3.01171961175993,-9.64068687978745,-7.90816015011428,-14.9091022304876,-2.24048865691041,5.92092399729738,-2.42265632337797,-3.99505390383869,-14.6283565431688,2.4712807417738,-4.0574024052039
0,-0.192055421609058,8.19911256807664,-0.809128746756157,-2.96305019147798,-7.16169039022956,-7.14309502830587,-2.89423375321224,-5.41277941655053,-6.41920087116805,-2.18136542951312,-3.54875107623161,2.15295851173989,NA,-3.55640303193883,4.6682718715121,-4.49304210837938
0,7.38779614256658,2.99507267414256,2.49792486310008,4.74896965707747,-4.84752045603168,2.69056909789489,3.29579694245495,5.24865502131927,-3.79208311567315,4.33247693065482,-4.20830497340798,-1.25942284501675,0.835537263697247,9.83703352789511,-4.64593959877115,6.58684639357192
0,-11.4061791396062,-0.579328368414326,-9.02395389650647,-1.43671351113636,16.4804988562676,-0.201619117938777,-8.11712514669263,-4.62689671422828,-9.68919583509712,3.53198340316148,15.7757710841871,NA,-2.30869955899215,1.73176591303219,5.16586520954896,1.55111712363158
0,0.68816649055349,-11.0802860044998,2.66638275085961,7.5292723628326,0.490845030812181,-2.4249035315182,5.64178903441762,6.89859260253404,8.88853657476169,5.79678611405159,NA,-10.4301949798213,NA,NA,0.89059569742279,-8.6560979281075
0,-1.00809450492449,-4.27507923394863,3.51691076467539,-3.59118435052179,9.6329698843429,3.09607549108065,4.25417432147752,-0.292358680754775,10.7480354535944,2.46874187232555,9.87745556079277,NA,-1.18668524418206,1.74985199349594,-0.565696859297766,11.0483174120775
0,-3.69247732239693,5.08331817412598,0.244369172727872,-7.14263978341196,0.605067627280685,12.4329447144159,-7.46829911148668,-4.33600140378154,-14.1662197883549,-7.27124797350294,7.17872802328488,-1.45527578464586,-2.95477007345333,1.16408534202518,0.983556107624854,-2.65610010350226
0,-2.13609836627679,-14.0136528148041,7.39700510287586,5.98845737273703,-13.0202253946559,-4.21958518754165,3.05638762041935,-2.34429346992155,5.68272893922161,-5.47082157567528,-2.2120052512884,-6.63006118657918,7.42862447930654,4.34592668384918,1.04270573123867,-4.0470766058838
0,6.81480906559529,9.4679211929384,-2.33460381363522,0.804859836794012,-5.333496432086,4.94267761653525,-4.57148784320981,2.58065252341014,-1.20572245631537,2.49349641916015,-7.6299153542923,9.14774922084858,-0.0318956567513791,-2.36825235516973,-7.25546123644051,-0.0304502262200339
0,-0.432905070177039,19.5899897662485,-8.01120348118704,5.88767716397883,7.44340137344151,10.7185587837128,-9.66558816767474,5.5102946347348,-6.65706750770645,12.2945101076833,3.52472171416539,6.28531242398652,NA,13.3075331390641,2.11100231183298,9.67759931070069
0,6.85972837180924,-9.00936882027962,4.08211607652065,4.02488928806303,1.53916279310041,-11.1213265896913,0.00100087329939669,6.01207695584042,-2.00604460729683,2.90617674113866,6.09951181367469,1.2502344031374,7.13700999620678,0.418267201217514,6.10631144739979,-2.07174502542077
