distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
0,5.41357414988103,-3.44363416464373,1.7642838612738,-2.23551230774061,-26.8020408411776,-6.91980244884378,-3.55336049278497,-4.2785068594331,-0.677747881553552,NA,-9.51590742030148,19.6775775070933,11.1349274140775,-14.6150707280984,-9.97748500185977,4.25385943303191,2.91138511147116,-16.9358859330092,-5.19072717541213,3.12117591793144,-3.01558105696537,NA,-3.32813736709277,-0.778993933417176,4.75415113895324,-3.25521056872109,-5.4392402165256,0.0443503871060624,-7.19652876716216,1.52952693205629,-1.75843400079938,NA
0,11.2770384540065,0.969653434354071,5.77491066190399,8.85800257614729,-6.97797482247768,7.16710024088814,10.2624242311353,13.2742320773003,-8.97287166832606,-0.207175774956682,-5.18010550241504,7.37201965161929,0.176371079360345,-5.09312869138929,-2.13831925935559,-4.444284268324,-1.78957402188454,11.8309469564072,-3.70207922591013,2.4057773603913,0.164017572556366,-0.106525388442678,-7.97365314177572,0.663179773496798,-5.9022377335352,3.23900106124522,-3.76116663025653,0.408470600535961,1.99552384666015,3.79044008548328,0.813643061775373,3.5044361566276
0,18.026691744168,-8.45848012118135,2.85849050796238,3.59231113802041,1.31996576505695,6.92091436410232,0.702399001049791,-6.21226669749662,9.33298902665557,-100.301749055654,0.660848801577109,-0.239052441805826,1.71677295888182,-6.06715786060994,12.656171136152,-6.74813775058774,4.1664595779945,-3.87285205580156,-6.06281842482531,-4.43957688695373,-0.606647099960754,2.07517272297437,-2.37438873451025,-4.26794680060022,7.75677608305354,-0.19638123257157,6.82497308942904,-0.320285864895517,-1.04769568867848,3.80157825345771,7.60979298980957,-2.0803768585879
0,6.06935120398952,8.74057099178163,3.24824116561441,NA,9.58767709669665,8.59833126426065,4.43301615746243,0.930074980503366,-2.38133918584138,4.16420915963472,11.7789910966585,-0.807971336571108,2.67648804749528,-7.61543922437358,-4.29797406829879,1.33625555182661,-6.53401077816812,2.15086531960927,6.50349555144938,6.80114844301822,-0.705878875139345,6.37960775545566,-0.771526740742515,5.99315331584439,-0.62557507958762,0.985799406761699,10.5682932056257,4.4518199715141,-1.90453114586943,8.58930353539427,-0.455236736195703,4.15954949811588
0,6.19702358300569,2.4650331151659,-0.321567055145642,6.3253462418343,-1.87550403795309,9.73981139049407,2.27847612160736,10.6032914108615,-12.9152961494427,-171.040024707118,-3.59992523149405,7.91387486469065,-6.724278471341,-8.03958020616669,5.13129236727884,3.01375460142051,-5.58341527644331,-2.48300039079246,10.7515634948397,0.296565572242922,-8.27915525111013,-0.901378564767053,10.9601672340043,2.02853599696452,-1.38961624034889,3.36899494656766,5.57355072489785,5.48882524269285,-4.12963848356548,-0.978321338160118,7.60821647722816,-4.49149950512062
0,20.341204810979,-0.0429491914152567,4.7357907057901,-3.29481152649634,-2.62242894570739,9.55890624752926,13.6986098633002,-1.02208014140346,-1.14046868944248,-3.94400523868373,7.03010070222098,3.84655461838673,0.878637042697172,-7.45078987557701,12.6314397011603,-3.50175403904591,3.89111170559932,-1.56570481458523,9.96732681360899,-9.07288196576132,3.98977688657661,2.02851368199031,10.9262845735055,-1.37317689769009,9.09712137226689,-0.980727071008884,8.32882447165109,-1.44761957082043,9.52003375413785,1.498060614539,1.97822033344138,-0.587879754303604
0,-2.17370091390675,5.94552893486228,0.80915271716786,7.90358421618493,0.621721735301468,5.02570754151125,3.35745701936421,-4.95948585201719,-5.73125076031146,28.1262318923049,3.35737696878578,2.61043531398726,13.3054124454043,-3.06126430261669,6.08291228061607,11.8370759269395,4.02707059075958,6.60401551962519,-5.18951226840891,4.18400362252504,-1.79864233229217,-1.01980664809305,-7.80448276010599,1.10176551863895,-2.97774650563732,4.26759090815322,-1.73716889462949,3.47766970772054,-1.38087535736913,12.8117242472627,2.98823375849311,-3.39182809279416
0,13.7328311823472,-0.287816950368226,-2.27150201340247,2.37787954921852,-0.659567006584136,-3.0132562811752,6.34549257183763,-3.9619096686201,1.28630693775523,171.790642325064,0.833741214760138,-2.92868971063393,2.61007052784848,17.7358153515943,-0.99072496159798,-7.57186531316636,7.01624128868191,4.86868787515683,2.58428436068256,3.07662476090141,1.99662236714353,1.11052733867459,-11.4892092137724,-0.205074116444643,6.5756672240326,1.78953526451636,1.62359016795609,-6.83428128770133,0.878767867568048,4.03238788790705,5.1969268002511,-10.1601248985501
0,18.9837204319842,2.81579910447986,-5.84582302726135,-4.31860916433463,-5.14689396514687,0.463887240310256,-2.70682805165329,3.20348511214376,-3.80963238981682,33.9505585954454,4.70312836256071,3.65620099491744,-1.45720059991417,1.19132951388258,5.87429856559169,1.63539281036676,6.10259056127283,3.00159768160752,-2.1060675699953,-2.292697916021,-4.15310134721644,10.7816469566151,-10.5413680809591,-3.05728819582888,1.53670640457279,10.6660195914417,1.65028620477748,-4.97166117664364,2.26653385857716,0.774101269679569,11.3279226854871,0.113951365053842
0,-1.53418451433277,0.517308379130704,4.15062426637061,-3.42937887403455,-6.71316567579402,2.95749575297166,-1.4846964070749,-2.52997325944792,-2.90532695130286,78.8347387589457,3.7241713744993,-6.74604337383837,-3.42476979596571,11.6142007821934,20.6207279285101,1.27297539610902,-1.1470128234145,-3.30584350964307,4.44791575426166,-9.35486999815525,-3.08491187679878,7.41481202941112,-0.504074248767675,1.79130883169313,-2.87626891709685,6.32957808059399,6.82957130549734,4.5116178875476,NA,-0.347087722547474,6.06538613694971,-4.74360904716047
